gene,t_stat,p_value,log2FC,p_adj
ASCL2,-3.458881622936034,0.0005729903492932591,-0.3792790906084713,0.0007985456560525263
HRASLS,-3.45368516410915,0.0005735799827573741,-0.36318815476190114,0.0007992950488293321
RNF5P1,-3.457120705758808,0.0005741833234391377,-0.13215574338623615,0.0008000634055196745
CT45A3,-3.4520755840213053,0.0005760260134226519,-0.17824968849206352,0.000802558368352961
MESDC1,-3.4560120090162023,0.0005824334704015145,-0.12960309457670682,0.0008114122460886825
ARHGEF9,3.448782222046072,0.0005846067660381362,0.12498233465609054,0.000814366269491467
SLC39A9,-3.4496568917034605,0.0005847646084421115,-0.10564959193120949,0.0008145124548745423
N4BP2,3.4524169222144794,0.0005868959079042336,0.2769937552910111,0.0008174071726821786
CHIA,-3.4481487505815704,0.0005878285028887687,-0.1685760826719574,0.0008186320060581015
BAT4,-3.4500240494513585,0.000590385444265686,-0.12209269775131482,0.0008221185389670586
CDX1,3.45237618992789,0.0005947425117512735,0.2600542883597887,0.0008281109109634977
CRELD1,3.4462122807564133,0.0005961936972003473,0.12116163227512189,0.0008300564568038474
WARS2,3.4443496444900266,0.0005988980730687216,0.1079042334656144,0.0008337462595876227
NCS1,-3.44348145480009,0.0006003120240289075,-0.18336976256616033,0.0008356391134592793
NBR2,3.4426495098311474,0.000600718831974542,0.1878951395502595,0.0008361298007514034
SNORD10,3.44747774801291,0.0006012832110205739,0.14147765145502655,0.0008368396999081422
TNFSF11,3.451754377707666,0.0006014171708781954,0.43915724007937085,0.0008369504862627959
CUX1,-3.4406663140502602,0.0006020317455402215,-0.11180051256613943,0.0008377300303735011
AUTS2,3.442401150869349,0.0006022283057756164,0.17663825661375832,0.0008379278170998704
SOX9,3.444162112143283,0.0006027719017255293,0.2818147764550183,0.000838608382657267
MCOLN2,-3.446223150146443,0.0006029349298276563,-0.2849689451058195,0.0008387594068084952
CYP27C1,3.438340390773616,0.000607731016627578,0.3166505343915338,0.0008453003513037613
CATSPERG,3.440962052595278,0.0006077466317420691,0.24354727645502816,0.0008453003513037613
C1orf26,3.4390527091654266,0.0006108185350736829,0.10972652711640851,0.0008494962500704088
EFCAB4A,3.441288808002713,0.0006154402791130717,0.30900941997353115,0.0008558466381416153
AEBP1,3.437374669249713,0.0006175164312282246,0.25739306283070285,0.0008586562351323918
STK33,3.4319254678459385,0.0006230026012241305,0.2825445026455027,0.0008662065243857628
PCDHB17,3.4313273961165365,0.0006240629018334285,0.24364928769841532,0.0008676023927340224
SLC1A2,-3.432071931587836,0.0006245545648552925,-0.3540629239418074,0.0008682075329610815
LGALS1,3.4357297297101144,0.0006256351793743661,0.20221099669312892,0.0008696312049135248
ADIPOR2,-3.4341788272923726,0.0006261434187092418,-0.1687586792328073,0.0008702590917012273
VAX2,-3.4301172067742245,0.0006264985309817894,-0.28772577380952846,0.0008706740573631747
CHGB,3.4301812753033145,0.0006266954099682245,0.48665678240740506,0.0008708690638340029
ATF6,-3.432101350493361,0.0006294672440639175,-0.11544080158730985,0.0008746419237300006
TMEM51,-3.435842037083999,0.0006304453196501034,-0.16512792857142422,0.000875921908198217
GDF9,3.440705669663412,0.0006309596753056141,0.4160152533068784,0.0008765574411874529
ADAM12,3.432598108201127,0.0006385563032778695,0.3366982731481514,0.0008870309817366795
PSMB8,-3.424842895755072,0.0006401771999026387,-0.17995568386242233,0.0008892023768065791
TMEM53,3.4253960860314887,0.0006413332569885618,0.11276176984128305,0.0008907277789872711
GHRH,3.4298581142138076,0.000643543061409914,0.3707522572751326,0.0008937162908386802
LHFPL4,3.4221496154038817,0.0006437482395820233,0.26230919047618917,0.0008939206028900083
R3HDML,-3.423242534291149,0.0006478366281534703,-0.14743644113756582,0.0008995166889421031
NOL12,-3.4243027359754787,0.0006482150318800391,-0.13047698346560566,0.0008999609419167685
ZNF275,3.4228847291815354,0.0006484690784233618,0.1232167460317406,0.0009002324768266614
ASB5,3.4322480474431676,0.0006493226216394932,0.23628946825396857,0.000901336134636069
SFXN3,3.4204185339824122,0.0006512024953397743,0.11149812566136852,0.0009038641324030024
TIGD2,3.4214063775843857,0.000653658298944326,0.1462539239417957,0.0009071909887187478
NCDN,-3.424975561860626,0.0006545387661566196,-0.1624207242063509,0.0009083310844987356
GAGE13,-3.4176563925518297,0.0006547451563636566,-0.08975994907407409,0.0009085356139627994
C9orf152,3.420254907511137,0.0006579098974648863,0.44141522288361124,0.0009128447951037988
NCRNA00173,3.418341258964409,0.0006585943213269215,0.31773977976190304,0.0009137120891575609
MGAT4A,-3.415400749755288,0.0006612829892354872,-0.1838066997354435,0.0009173595986358046
SERPINH1,-3.418885855509921,0.0006627259622832889,-0.18383856613757743,0.0009192785262410629
ANKRD52,-3.41554957576429,0.0006659079225874209,-0.10725471230158412,0.0009236090698206035
GHRLOS,3.4160898686290544,0.0006668311707230756,0.16391011904761843,0.0009248062993715723
RNASET2,-3.416300788794899,0.0006670714369547433,-0.162431607142846,0.0009250561933524437
VSTM1,-3.415112303994697,0.0006695271784931175,-0.13781533201058171,0.0009283780590110348
C15orf48,-3.421426269167984,0.0006698041301110558,-0.43314261706348134,0.0009286784503664949
TCHH,-3.413408293542299,0.0006704263925078573,-0.23829437301586776,0.0009294575153469727
TXLNB,3.411988479130265,0.0006713938635462451,0.2350636395502601,0.0009307149830756762
CEP290,3.412218024223807,0.0006716100713774661,0.13706794907406028,0.0009309308848576562
DGAT1,-3.4160064969421646,0.0006729965640586709,-0.15804717658729217,0.0009327687547764296
ZNF511,-3.4113536876429307,0.0006741759725980908,-0.11491556415342785,0.0009343193024385962
SERINC3,3.410915263022372,0.0006762634814853278,0.12109399999997628,0.0009371279654783182
S100A2,3.410017740000288,0.0006772538294413377,0.4711752301587291,0.0009384158758016808
FLJ40330,3.410067818323501,0.0006790376230042115,0.35186072685186165,0.0009408028688379236
PTGES,3.4083413643056937,0.0006802099828234562,0.26128461838624517,0.0009423423704816227
DEFB4A,-3.4059352572556696,0.0006844224924928294,-0.09146914947089946,0.0009480929479902918
MANEA,3.408124604550668,0.0006885035396230171,0.151032873015863,0.0009536603993860736
ZNF581,-3.4068442683291797,0.0006917829003769134,-0.13898694179894377,0.0009581165167854038
ERN2,3.4090358137196564,0.0006943685993030011,0.2812662374338627,0.0009616112001680435
TUSC3,3.401066097711367,0.0006963511137857615,0.22548098611110667,0.0009642699972083254
ARNT2,-3.4036164304040235,0.0006978285505987704,-0.33447107870371795,0.0009662289742418407
EP300,3.4038013127626816,0.0006995359404029696,0.13695481084656258,0.0009685059683827465
RPS6KB1,-3.4006965432168377,0.0006999989497987846,-0.1306890727513288,0.0009690598660359545
PRR24,3.402778100411824,0.0007026564755857953,0.1708593108465557,0.0009726514208931485
PLOD2,-3.4018895389806643,0.0007029562183059774,-0.23335473809522966,0.0009729788649098466
GUCY2D,3.399685571943725,0.000707178472906275,0.2501938789682554,0.0009787350065022847
KCNJ14,3.3994714778090973,0.0007087000611997735,0.1621436362433819,0.0009807527271519785
INE2,3.4012829677234833,0.0007089949308494059,0.36541467658730387,0.0009810726116912289
SERPINB10,-3.3952737527320043,0.0007123749198815947,-0.11833895634920616,0.0009856610928663653
SUSD2,3.3937228708948344,0.0007193447300048438,0.2846910780423144,0.0009952152761150668
SAPS2,3.39017600015161,0.0007291140922546008,0.10615247156084529,0.0010086405820704481
IMPACT,3.389542277573574,0.0007302257660693351,0.11229608597883889,0.0010100203794513778
PGBD1,3.3869885755893607,0.0007302427007892926,0.13747568452380854,0.0010100203794513778
DBN1,-3.391262076031059,0.0007308667223792993,-0.16552010185185928,0.0010107926816198753
SUZ12P,-3.3901453985925247,0.0007317133507427688,-0.13559466269842435,0.0010118726837961569
SLC5A3,3.3914636775746936,0.0007321765227723036,0.18096422288359904,0.0010124222650314467
OIT3,-3.3932490503427184,0.0007328662368675388,-0.267809001322753,0.0010132849720770022
MRPL41,-3.39073659773766,0.0007345950406598351,-0.19279150132275724,0.001015584074799271
FAM127A,3.388458082561484,0.0007351184419408797,0.13444388492063553,0.0010162164347785711
WNK2,3.3919649413588218,0.0007382286198380313,0.33272824272485657,0.0010204242804242902
LPPR2,-3.386501286706632,0.0007393817564002499,-0.14482651851851003,0.0010219264724681014
TMEM187,-3.3868074111939457,0.0007418760872317917,-0.12920856746031628,0.001025281941935903
DDHD1,3.386486509730674,0.0007426619551266768,0.11876474338624021,0.0010262759040643907
SH2B1,3.387084352381893,0.0007430667492294276,0.13920600793652405,0.0010267431336162163
C19orf54,-3.385476752814847,0.0007436633174978614,-0.11001313888888653,0.0010274752422392832
FAM5C,3.387148848173649,0.000745364528070513,0.6656047526455025,0.00102973330091536
ZNF418,3.383097151815587,0.00074595949098932,0.18002797288359051,0.0010304627922808685
SNAP25,3.381497354626947,0.0007468012639265749,0.34907672023809777,0.0010315330636653335
DHCR24,-3.3828850865874793,0.0007481112453838003,-0.20753730423280992,0.001033249806707425
CA12,3.3796207829711378,0.0007528815031090156,0.4093520542328104,0.0010397449550066833
PROSC,-3.3774167560228427,0.0007579498139820753,-0.1428459656084442,0.0010466023075715158
DNAJC17,3.3808578617525193,0.0007579828753477933,0.13782974074073184,0.0010466023075715158
PTGFRN,3.3820945035950487,0.0007595579719924813,0.14088683399470625,0.0010486831146671659
HDHD1A,-3.3757088241816455,0.0007622678189982923,-0.10043974206347883,0.0010523301003422135
ADAM29,3.381660320993144,0.0007628265857296606,0.346067502645502,0.0010530070773246893
ART3,-3.3739351818410643,0.0007645824989406898,-0.42412649537037383,0.0010553164505631178
EFHC2,3.376518034288363,0.000764636638467373,0.3042649543650864,0.0010553164505631178
ARL17B,3.3803362728666286,0.0007647386966740233,0.17903909259259243,0.0010553627061656303
TMPRSS11F,3.384587568494874,0.0007670801426387221,0.14903679828042332,0.0010584990998573583
DOCK5,3.373473979283945,0.0007780726405251799,0.22015119775132774,0.00107357150695996
REEP5,3.369295431894891,0.0007795250751478644,0.11563240145504672,0.0010754791740189666
EXD3,3.3740215464274588,0.0007823723654327412,0.175579252645508,0.0010793107526716169
NAPRT1,-3.369947944639207,0.00078374677674427,-0.2472518908730219,0.0010811099374244335
RAP1GAP2,3.370834030938519,0.0007846487238778708,0.21422874470899522,0.00108225713531735
ITIH1,3.372823935444452,0.0007848759456240167,0.18609620965608542,0.0010824735699366702
ACCN3,-3.3721213924915348,0.0007857686535523376,-0.3158341772486808,0.001083607698947187
ZNF841,3.369075378201182,0.0007865053710268394,0.1371222070105782,0.0010845265267508729
ANKRD46,-3.3699349867556743,0.0007878573797669972,-0.14164247486773007,0.0010862935503064795
SAMD12,-3.369615251518286,0.0007893496627879507,-0.23111409259260718,0.0010882536495295555
SLC27A5,-3.367283276580779,0.0007913081083667026,-0.186152748015882,0.0010908560251161358
PRKRIR,3.366819652514218,0.0007915764914213571,0.1294860998677283,0.0010911283114068608
PANK3,-3.3679645033594268,0.0007951950101077193,-0.17879993320104504,0.001096018044098877
PISD,3.3650859621886227,0.0007955222368347791,0.14136520965609733,0.0010963709166259483
SPHAR,3.3660238974253263,0.0007998017452221229,0.13886302976189935,0.0011021701844791038
PCDHA9,3.3654189224775135,0.0008017049863586009,0.2683597334656085,0.0011046940822412189
TCTN2,3.3635051033162364,0.0008019252845225705,0.1330386600529181,0.0011048987566706057
BGLAP,-3.364118421768244,0.0008044046401015367,-0.1834008227513193,0.001108215662459141
OPLAH,-3.3617427559520254,0.0008047276084986422,-0.22011798214286493,0.0011085614197059671
LEAP2,3.3641648085929305,0.0008074962606638847,0.1944498994708983,0.0011122758924174121
RAB6A,-3.3617292061317765,0.000808922089514881,-0.11322683465607852,0.0011141402104178032
TMEM169,3.358529403847091,0.0008213348853612095,0.18792418386243437,0.0011311353515122133
SLC16A13,-3.355487667407359,0.0008240695407269144,-0.15131694841269105,0.0011347999927173152
C1orf170,-3.362060178736471,0.0008252550929386669,-0.2928524841269864,0.0011363309484865546
AGAP6,3.356202086508278,0.000827324939277442,0.15678485449735646,0.001139079146030115
LOC678655,-3.355312783975887,0.0008279845162498137,-0.12081836111109467,0.0011398853358993545
B3GALT6,-3.3574696330630585,0.0008284192711906681,-0.13028929563492042,0.001140381897051651
PPA1,-3.3541918205601817,0.0008298045994148277,-0.11402153439151341,0.001142186788591999
STOML3,3.357647856149814,0.0008324499832732314,0.1793241064814814,0.001145725609408952
PPP1R9A,3.3509693463767256,0.000835547275307762,0.24166483134920647,0.0011498857166529863
LOC100128675,-3.3549861442571958,0.0008359427565115958,-0.21816250396825332,0.0011503271625711896
C3orf24,-3.3502886584561744,0.0008401330991427229,-0.17421020238095197,0.0011559901096962024
ARMC2,3.3503717599907654,0.0008409529844785368,0.13021703505290905,0.0011570148424641259
ANKRD30B,3.349503191912146,0.0008414232413803851,0.5519005628306832,0.001157542781876097
POLR3D,-3.3489156676430567,0.0008414870661517928,-0.10509043716932709,0.001157542781876097
KIAA1467,-3.34832667283868,0.0008417122865166647,-0.28325759986773313,0.0011577491580754946
PREP,-3.3468991008981193,0.0008429537645076064,-0.10061883994710641,0.0011593532034054146
ORAI2,-3.3522191363107825,0.0008515420121666816,-0.14910735317459434,0.0011710604109798496
BGN,-3.355445949755558,0.0008531600757418128,-0.3056572546296099,0.001173180823988273
FAM46C,3.345410009680156,0.0008539963618641201,0.23490814550263117,0.0011742259317397623
C10orf68,3.3466914136028225,0.0008552019948542548,0.21552523148147307,0.0011757786511984072
C1orf125,-3.347962558330426,0.000857937156710866,-0.22035465277777866,0.0011794337858818931
PKP2,3.3456533524164174,0.000859251524361704,0.23562709722220632,0.0011811352308362785
IQCE,-3.3467462454547996,0.0008595401039521169,-0.1302273948412509,0.0011814264399706074
TLE6,-3.3432399934359043,0.0008641627681212291,-0.31287470304232823,0.0011876742069769316
TPH2,-3.3397917909561254,0.0008671868400566204,-0.09857557738095238,0.0011917240071717052
PATZ1,-3.3421812613127226,0.0008677959484121141,-0.12479391005290097,0.00119245463790284
RSC1A1,3.3435002053498493,0.0008693307377923359,0.17951046825397832,0.001194457020327378
PROKR2,-3.3375732544314562,0.0008712264753332693,-0.13567173743386238,0.0011969549425097125
RAB27B,3.3431024950824133,0.0008718368169918549,0.32348472619047186,0.0011976866052126687
MYBPH,-3.339865020786034,0.0008780540948357342,-0.24026095370370237,0.0012061199837796234
MAN1B1,-3.340696305273083,0.0008792740930402508,-0.1194777248677159,0.0012076880651686658
CHD3,3.3380747161711906,0.0008813370286873543,0.11281490410051198,0.0012104135430112564
SIX3,-3.335062226932489,0.000882148920746866,-0.3808876018518559,0.0012114205255743396
C14orf182,-3.3368117940098667,0.000882389531520762,-0.22959107208994523,0.001211642880301897
STAG2,3.338813229636224,0.000884183544192412,0.11323443981479642,0.0012139296408444965
TMEM45B,3.3370599105627448,0.0008842125688167193,0.4475369444444457,0.0012139296408444965
CCDC11,-3.3365968363009224,0.0008875688674702418,-0.24292293716930669,0.0012184288384842468
ZFX,3.335402265807639,0.0008890581309214137,0.15275149801588483,0.001220364450548008
LOC220594,3.337768510761607,0.0008894478721851706,0.3935106719576673,0.0012207905944049803
RBP3,3.3321543443678396,0.0009003192035011814,0.14749082870370417,0.0012356016379630706
CTSH,3.332414264323719,0.0009006852607173102,0.15250577645502972,0.001235993846636758
VSIG10L,3.3277028723948168,0.0009080754817551071,0.22648470171957946,0.0012460242574265559
MTMR2,3.3266571897598642,0.0009086094312690511,0.1247839623015885,0.0012466458218899999
LOC440905,3.328515636478577,0.0009093387576795074,0.43623651058200164,0.0012475353160466343
ZNF432,3.3294942829872816,0.0009099360335628475,0.15803752182538933,0.001248243505770417
NDRG4,3.326640114388706,0.000911302910389412,0.24357346891534437,0.0012500072081305814
PRSSL1,3.3309705220686263,0.0009126636676875993,0.1327369682539684,0.001251762203045249
CUL7,-3.3265674291772984,0.0009134319100836117,-0.10298987698412354,0.0012527042949636918
DEPDC7,-3.3257201910184446,0.0009173854242867977,-0.23349501851852228,0.001258014194669026
FAM196A,-3.324407998601972,0.0009231073268880792,-0.5029516071428608,0.00126574793054553
TRAPPC2L,-3.3239649630255523,0.0009240614736861922,-0.11046828174603363,0.0012669434114288781
CCIN,3.326051428471101,0.0009251593679098589,0.2089999649470875,0.001268335748170964
CTSC,3.321918078558714,0.000926305341990881,0.188192939814817,0.0012697937456048428
UBE2H,-3.3223745682109196,0.000929844375131271,-0.11270329497355291,0.0012745316339264827
ZNF618,3.3212545032194707,0.000932560237204787,0.12529844510582677,0.0012781404639702783
PLEKHB1,-3.320556709937323,0.0009342914297827997,-0.3266713948412683,0.0012803992117815547
HSBP1L1,-3.3200839680027094,0.0009349763745405696,-0.16031054497354624,0.001281223855357881
CCDC24,-3.3252185536038987,0.0009350956344381204,-0.2296595615079422,0.0012812732476144646
CPT1B,3.322431979270534,0.0009373521307641599,0.20543205092592665,0.0012842508237565198
PCOTH,-3.319906545874088,0.0009389239145296116,-0.2750128280423265,0.0012862898400224602
SCG3,3.3179971589050337,0.0009417485874685209,0.3580433498677249,0.0012900447510011404
ARPP21,3.321470822165662,0.0009425297501791224,0.29846974272486804,0.001290999961169642
B4GALT1,-3.318140349958497,0.0009444957572766385,-0.1413573584656067,0.0012935777597214376
SLC25A33,-3.3187867836365035,0.0009488097966934513,-0.1492366342592666,0.0012993706697224112
SLC44A3,3.316709747492101,0.0009532492497561584,0.19553246031747307,0.001305334284818176
EPHB3,-3.318336425875113,0.0009549089643658983,-0.2691284940476386,0.001307490735824076
PAFAH1B2,3.3150742011902876,0.0009565665010821848,0.17847572089946873,0.001309643821550987
MAN1A2,3.3148458094020294,0.0009653706676157442,0.17221956084657997,0.0013215801697590126
TPR,-3.3110428185283967,0.0009667867705757389,-0.10264338227513292,0.0013234011296723554
WFDC10A,-3.308624403071907,0.0009694152984426519,-0.09577455291005291,0.0013268812650121353
DUSP8,3.312214712481074,0.0009706775613060912,0.20048670899471333,0.0013284908810159899
LRIT3,3.3101243386652506,0.0009735437493915049,0.2090366388888838,0.0013322951834842237
CD163,3.312400729614239,0.0009752361491853666,0.2865853955026534,0.0013344926225566202
LOC100130148,3.3083506476194393,0.0009793327275131013,0.41045345370370256,0.0013399792060356545
C6orf70,3.3049716032411425,0.0009807334067067166,0.09668140277777049,0.001341776458420412
PAX6,3.3039451011347944,0.000982032401603782,0.1678805509259247,0.0013434342858723617
LRRC56,-3.3108383188795676,0.0009828978143172555,-0.31018025198413834,0.0013444987248616544
CHST8,3.305316709554074,0.0009862084910205562,0.5007102023809482,0.0013489075363101628
ZFR2,3.305222543287954,0.000988009813462332,0.3301517195767212,0.0013512512966672168
ZNF486,3.3012671076303546,0.0009974399847210481,0.3090096805555591,0.0013640273065769586
ING1,-3.3014466206466953,0.0009989478513267337,-0.12541876719576273,0.0013659680343585897
METTL4,-3.2993910047264383,0.0010021959377426917,-0.09745776785714533,0.0013702877944609024
RPS7,3.2981387543264677,0.0010116264344935185,0.12783136706350362,0.001383059155735811
LOC440896,3.301418494629393,0.0010192025597217293,0.18714903240740755,0.001393293244431809
TSNAXIP1,3.292752608826132,0.0010305562988407145,0.2224956759259209,0.0014086892163752203
ALMS1P,3.295632885782024,0.0010320137883158996,0.2253305171957658,0.0014105562626453533
ATHL1,3.292248711527545,0.001038599457831117,0.3264508095238057,0.0014194315508810323
COL5A3,3.2929005392484623,0.0010417179365452512,0.26108534391535443,0.0014235671491068815
FAM38A,3.2895242848500987,0.0010441204116634047,0.13534434854497235,0.0014267236402539442
FLJ45079,3.292136455084697,0.0010468182334402664,0.11528230291005337,0.0014302831076652572
ABTB2,-3.2848971774837485,0.0010527521673419455,-0.23788319444444728,0.0014382630985416093
KIAA1147,3.286709242494425,0.0010553052778998196,0.12902594378307164,0.0014416232245429439
?|57714,-3.2880621004352104,0.0010557379847081498,-0.23348043121692008,0.0014420863866706336
CPT1A,3.281362879422463,0.0010671918105519033,0.15464632407407208,0.0014576024400840641
FAM27A,-3.2817775866163457,0.0010675984915426164,-0.23692314550264415,0.0014580285590102594
CDH7,-3.2832528618937467,0.0010714375140634318,-0.38956273544973663,0.0014631417653245815
NDUFB7,-3.2823754871390416,0.0010769328413809337,-0.16622254034390416,0.0014705156933967928
GLCE,3.2781682151477747,0.001079808533262322,0.15161073214287057,0.0014743116065123677
SPINK13,-3.2760856024705602,0.0010861576953341751,-0.10236864351851847,0.0014828489124898293
EPSTI1,-3.2806577896857347,0.0010863949829780248,-0.2585763869047515,0.0014830413647409033
C1orf228,3.2800533713533375,0.001087011193948861,0.24618081018518545,0.0014837510064920757
PLEKHH1,3.277610156823978,0.00109125655515755,0.21115260449735818,0.0014894138090382765
ADAP1,-3.275683307483443,0.0010949120065920517,-0.2275241269841306,0.0014942705340806437
RPL36A,-3.2755288923687007,0.0010971622361511332,-0.1946266805555501,0.0014972088052839668
CHN1,3.273876544715718,0.0010989118111511497,0.16690868320105956,0.0014994634133546837
CRLF3,3.2735379197459635,0.0011026145004783751,0.10771284126984249,0.0015043824070771416
ZNF497,-3.279334971587633,0.0011036675640704995,-0.19270967129629657,0.0015056857597017083
CLDN23,3.270963320788044,0.001104798743504997,0.18797137433863487,0.0015070954419904704
CBR1,3.2693365989593697,0.0011096903350227328,0.1781972744708913,0.0015136341325606855
BATF2,-3.270353006216662,0.0011104190994023484,-0.27176745634920696,0.0015144940095223633
DLAT,-3.2722279184027845,0.001110589587713059,-0.1050680026455062,0.0015145923721893685
MAGEA5,-3.268878253308242,0.001112937587318543,-0.10723234788359803,0.0015176600860812687
TG,-3.270694323510869,0.0011189063486120373,-0.23302854960317587,0.0015256642799840185
ATF7IP2,3.267024994870162,0.0011190095319729694,0.19595913558200806,0.0015256698630822466
EGFL6,3.2736928259631175,0.001123528530588048,0.4144838287037045,0.0015316954830409222
ZNF256,3.2659883856797025,0.0011251821441363753,0.1127956137566013,0.0015338140303911261
ARFIP2,-3.2695091724808587,0.0011272937836461958,-0.14218003439152227,0.0015365565144122234
ASMT,3.2677126444406333,0.0011287425877812365,0.1566068273809521,0.0015383951158774631
MPZL1,3.2668192451281324,0.0011292082377209495,0.10667229695766167,0.0015388935418825865
STAC3,-3.2716999456329994,0.0011367283797388847,-0.23564205423280438,0.0015490049440516512
SCARNA5,3.2687813862561264,0.0011377155133466374,0.20203304629629681,0.0015502128990263872
MAEL,-3.2637703846535646,0.001138596016123645,-0.3039026011904755,0.001551275361495068
CEACAM22P,3.266484784014154,0.0011413949433782124,0.11629328240740777,0.001554951154060727
TREX1,-3.2638677990801637,0.0011424680996733696,-0.13753412764550887,0.0015562754428621493
NRBP2,3.2631075804947063,0.0011460000423161056,0.16917510780421985,0.0015609485714385243
SLC10A4,-3.2619218039771654,0.001146760736632025,-0.19036980026455108,0.0015618465335624318
STMN4,3.2633659879734846,0.0011470516329517518,0.2453921732804233,0.0015621045456004
ELF3,-3.2732815252173957,0.0011474737094686234,-0.3461000462962893,0.0015624830343233525
PIAS2,-3.262335740207376,0.0011475325162127992,-0.10941175330687258,0.0015624830343233525
C6orf165,-3.2636847845402364,0.0011499162965145186,-0.26209743584655865,0.001565590345515434
AGTPBP1,3.2594734141534762,0.001153529099715188,0.13327845568782593,0.0015703702518403849
HTRA4,-3.265133575362624,0.0011553993652859318,-0.30313098214285494,0.0015727772988513387
FNDC8,3.2606364068363187,0.001157899383470488,0.15662533796296207,0.0015760410897538105
TTC25,3.257838134121104,0.0011632822171577127,0.2205168611111148,0.0015832278173408736
MGST3,-3.258900364495255,0.0011693212216381244,-0.13761679563490326,0.0015913062444371752
CCBL1,3.255464867417645,0.0011724246760090864,0.1362444841269852,0.0015953886642962355
GMIP,-3.261629558975881,0.0011771035493173285,-0.1599050211640094,0.001601613940335711
SUSD3,3.2552307816628536,0.0011822962915342752,0.4268457764550355,0.001608537244919434
CD5L,3.2576405211225583,0.001182918599195179,0.1401486851851853,0.0016092417098257793
DKFZp686O24166,-3.2520945679391153,0.0011860686168565391,-0.2677465231481557,0.0016133844415354831
ITPRIPL2,3.2505292057500297,0.0011876893800044233,0.15574001521164504,0.0016154464120077833
RAB6C,3.2528170917875086,0.0011904687243083282,0.17826066931216822,0.001619083733607926
RAB3GAP2,-3.2524614971484,0.0011912855371622455,-0.10870207738096838,0.0016200515293841276
KBTBD4,3.250307836444312,0.001192509264816258,0.12112735449735901,0.0016215724764087186
WDR6,3.2520686996347994,0.0011963795476582042,0.11827400066137628,0.0016266916191534236
ARL6IP6,-3.246826173833706,0.0012030327598476693,-0.09598924603176329,0.0016355934131015069
ITGAL,3.2499109747310886,0.0012078767660789575,0.2551321329365095,0.0016420341309657167
KRT33A,-3.247165108875086,0.0012088512650750447,-0.22234403240740763,0.0016432078395099007
GPHN,3.2463501652624522,0.001208953588748987,0.1558101818783033,0.0016432078395099007
KIF6,-3.2460340412005775,0.001209385561228297,-0.23312048809523978,0.0016436498796215102
PCSK6,3.2455891731177755,0.0012139023745724844,0.2963181322751307,0.0016496429709878676
PHIP,3.2486493755234775,0.0012164351024139227,0.1298401474867621,0.0016529389525961667
ARMC4,3.2455409757482356,0.0012166562265499006,0.34905346362433587,0.0016530935333735279
KRT78,-3.2451237241106337,0.001221857815039218,-0.21476524933862434,0.001660014539676947
C20orf135,-3.244089575591154,0.0012245870162422693,-0.18772790674603357,0.0016634693862150668
BCAT1,-3.2468001084178555,0.0012246168404720257,-0.2579036157407373,0.0016634693862150668
DLX6AS,-3.2407277913123833,0.0012267049049828204,-0.1963540529100528,0.001666158735181765
WWP1,-3.240862577531597,0.0012274200895603547,-0.17726098148145475,0.0016669830747958702
SEZ6,-3.239367842949402,0.001231333217223918,-0.29408576653439233,0.0016721500745807607
PAQR9,3.247088973321327,0.0012348850685615774,0.13532405952380952,0.0016768255931424822
MSH5,-3.2404352810295394,0.0012390931939076893,-0.16280137632274716,0.001682391349788068
MTG1,-3.2400164482289973,0.00124711309233228,-0.12466683862433392,0.001693131142107408
ZNF629,-3.238139527729582,0.0012490818960399317,-0.101867763227526,0.0016956545541638888
CCDC64B,-3.244097137756108,0.0012622151263799865,-0.3635675013227484,0.0017133321256169137
GOLGA2B,3.236426794399909,0.001269896405692708,0.21860843716931555,0.0017236067488055908
SPAG17,3.232788273750945,0.0012741351873235098,0.4625018604497404,0.001729207534527993
KIAA0947,3.2313504049335475,0.0012791871274537602,0.10555530026456061,0.001735910823321483
GPR1,3.2336890397133686,0.0012825542299116973,0.34764453108465165,0.0017403267364017277
FAHD2B,3.2290329896326857,0.0012884622292286226,0.1576035330687784,0.0017481893675919194
GPR180,-3.2302393975634924,0.001290309135270529,-0.14808596494709292,0.0017505409953088675
BEND6,3.2259156639300297,0.0013055299748312415,0.2255152916666665,0.001771034803742434
NCOR2,3.225733634484321,0.0013081857434728487,0.10690147156084784,0.0017744811815920583
PDZK1P1,3.226799143562342,0.001308692909740353,0.3741632857142876,0.0017750127494073479
JSRP1,3.2263507566382996,0.0013103565466212389,0.38469807936507827,0.0017771126352794163
CRAMP1L,3.2242207019179543,0.0013147590993257238,0.12204166865080701,0.0017829263565543572
HTR3A,-3.2207033948999144,0.001318402940887489,-0.27665142063492065,0.0017877102669171879
L1CAM,3.217176237072871,0.0013309064170028801,0.36719572552909163,0.0018045056448215344
C8orf83,-3.216298523457779,0.0013368018568319308,-0.1506822030423205,0.001812339366878686
NHLRC2,3.2208009222797527,0.0013387634085678887,0.19155079828042876,0.001814838897844672
TBC1D16,3.2192062920067888,0.0013389785890452453,0.16344341269841145,0.0018149708016136669
ADI1,3.217066397508035,0.0013401791553458707,0.12928159986772236,0.0018164382442658778
C19orf43,-3.2171390542529976,0.0013466903870261704,-0.1155500429894154,0.0018251027100644262
OSBPL3,3.21350088213461,0.0013505748796785472,0.16829829298941235,0.0018302060748469102
ICA1,-3.21418935004931,0.0013565105524976306,-0.14789436044973847,0.001838087914882163
