gene,t_stat,p_value,log2FC,p_adj
UGT1A8,-2.763543147379964,0.00581532508968581,-0.1236959316101825,0.007623547075852909
MEA1,2.7624721303486055,0.005827649118252575,0.09349943425142548,0.007639052739122671
ADAMTS17,-2.760347498484941,0.005861048798746126,-0.22668580030869734,0.007682179991001456
SCRT2,-2.760226097643878,0.005875523016183504,-0.1152994646855503,0.007700496074240502
SFTPC,-2.760088128924764,0.005876200605113579,-0.12783539216538786,0.007700728633665314
CCL3L3,-2.7587935642372594,0.005890944374886901,-0.211993050694552,0.0077193932374581805
FCHO2,2.759004263183665,0.005891653878722658,0.10752716408338969,0.007719665966359695
MTP18,2.758542538043692,0.005896179578497793,0.135242882763424,0.00772493847601519
ATP8B5P,2.7580917954283466,0.005901384732056096,0.11837022456033175,0.007731100205859587
CECR5,-2.7578246219744456,0.005906411446614095,-0.10545166409425022,0.007737027143399457
RREB1,2.7576606646857478,0.00590956789978961,0.10792579563487514,0.007740503356279084
IFITM1,2.7572465424103942,0.0059177193483433334,0.20897297776136092,0.007750520994083218
FUS,2.756983585836594,0.00592196275668146,0.09189831851481678,0.007755418947403627
RCC1,2.757325760206273,0.0059286572669413305,0.16305507380274165,0.007763525764508902
PUS7,-2.7558416211436096,0.005953254806297129,-0.10833311232364196,0.007795073071907211
NKAIN4,-2.755276491651377,0.005955726470224389,-0.2294190354557517,0.0077976462977929345
CDSN,2.754864262596784,0.005959656454519396,0.3656048998934782,0.007801664959370046
OSBPL5,2.754897803270677,0.005959809264928914,0.1132489043716376,0.007801664959370046
DCST2,-2.754532890725796,0.005965542237478613,-0.2201448952196694,0.007807872603061392
LCLAT1,2.754539757302462,0.005965565584361513,0.09928876437468048,0.007807872603061392
BCAR4,2.7536110592250918,0.005983405956208428,0.21206213125801576,0.007830556864236393
C19orf57,-2.753453273943184,0.005989749023162979,-0.1839536173126719,0.00783819188421217
ZC3HAV1L,-2.7530999184555527,0.005991901936630476,-0.1725008597639217,0.007840342833202979
ZBED4,-2.752912448070948,0.005998409312406019,-0.09990585748137626,0.007848190702168209
MC1R,2.7524601850268615,0.0060042506954334045,0.16703407534618453,0.00785516594082659
ABLIM2,-2.7500767081916924,0.006046777864577612,-0.174729048281562,0.007910130737544733
SLC39A4,2.7475233662720737,0.006094728185982181,0.22376695234885524,0.007972179923504175
SPRR1A,-2.7472065405733166,0.006106565300942281,-0.2934209256320509,0.007986984874159728
RGMB,2.7461015077108097,0.006122341975179568,0.10590446838113188,0.008006939555919461
PGM2,-2.745564827242036,0.006131920084713758,-0.08913981163454032,0.008018784911188867
FAM72B,2.7447986925878887,0.006164395899015886,0.22649011380186224,0.008060569312708925
TMEM120A,-2.7434221531207483,0.006170552423549438,-0.10307922871242248,0.00806793441452027
HS3ST3A1,-2.742629511160871,0.006185540454313093,-0.20299713701876154,0.008086844389492968
PRICKLE4,2.7426058782219243,0.006186302103693789,0.2173808178083112,0.008087153463285215
RAB39B,2.7430336771379595,0.006190143965085648,0.27484126051607394,0.00809148880468832
LOC389033,2.742153270373922,0.006193672284485123,0.38067542336036286,0.008095413596283314
FAM92B,-2.741457047695957,0.006206705993590793,-0.21774370611508242,0.008111760647085768
CTSA,2.7412599950964993,0.006211121768516521,0.09730821503879739,0.008116842800021123
MGAT5,-2.740424384565303,0.006226180362202404,-0.2414222533205832,0.008135831200613631
RNASE4,2.739668433881762,0.006252950060453139,0.18977633312320386,0.00817011813312941
CADPS,2.7386952145130774,0.006258776501498593,0.2284199946740264,0.008177037063519205
C12orf24,-2.738386401382883,0.00626504344187647,-0.15580529499359486,0.008184530279532667
C5,2.738008150146468,0.006273426382528732,0.16769375774439066,0.008194786290981157
SERHL2,2.737734974754121,0.006278363038194238,0.37892448751113683,0.008200539166871114
HAO2,-2.736930438450273,0.006292260635772036,-0.21500283363405093,0.008217994487147513
CPSF4L,-2.736648737980226,0.006300600825180367,-0.11906658387861213,0.008228189220127404
RNASE10,-2.737912498181611,0.006305435280122236,-0.14420239233929644,0.008233804342977023
DDX52,2.735151023236168,0.006326108454419872,0.09083072433208805,0.008260099378621334
EPRS,2.734534956725207,0.006339962519617714,0.0986702212995283,0.008277486891762395
POLD1,-2.73451409110632,0.006344718552862634,-0.13302986565509478,0.008282994027338135
MRPL18,2.7335230654252123,0.006357955912437218,0.08840346025087342,0.008299571613717324
C7orf52,2.733120236206434,0.006369186572264771,0.15816818547422895,0.008313527098436815
GPX4,2.732643923688852,0.006375400542935998,0.12219455935740875,0.00832093262351323
TYMS,2.733444198425309,0.0063784832599651465,0.19527403426013556,0.008324250445302878
HYAL3,2.72975673031405,0.006431080291792132,0.1444040825199533,0.008392180968956985
CACNA2D4,-2.727562776532428,0.0064725811098566115,-0.14521357850916417,0.008445621300717139
DNAH12,-2.7263755234124383,0.006496425929887179,-0.2354845068585516,0.008476016442883899
CHRNG,-2.724869338869156,0.006528341552715195,-0.09084531640616522,0.008516935679304852
CHMP4C,2.7255065345096945,0.006540506128732694,0.16971659474794265,0.008532082764051284
AQP8,2.7239038993381945,0.0065443647952048295,0.12370306949848886,0.00853639315077675
SIDT2,-2.7226242776016476,0.006576324888673777,-0.10378750570638573,0.00857735487597714
SLC31A1,-2.721997222184479,0.006582245718447142,-0.09399540499122061,0.00858435010392433
TUBA1C,2.723108869618193,0.006586675700702445,0.13193294765333796,0.008589399996926868
STRC,2.721100220024918,0.006599679144872901,0.2328028461337821,0.008605628370054881
LPCAT1,2.720785826248611,0.006607195860751004,0.1268150589117667,0.008614700200523602
DPY19L2P2,-2.7206699422268037,0.006613731852092116,-0.23876478011347269,0.008622491898955318
SP7,-2.7201400772826343,0.006621145108010082,-0.16039918914806195,0.008631425893491765
TBC1D3H,2.71935848214442,0.006634443586401061,0.19037384132953772,0.008648029791721735
MYH8,-2.719435152846774,0.006641331077832371,-0.10919378546118558,0.008656274833267164
IMMP2L,-2.7184056818238647,0.00665339623479469,-0.11833206778114125,0.008671266448885547
KIF20B,2.718209223532719,0.006658116917366854,0.13474408871546473,0.00867668439921265
OTOA,-2.71754459956696,0.006676253310320168,-0.16795258798721102,0.008699582956922785
C19orf60,-2.7167737814139694,0.006686163425825181,-0.16688512097562835,0.00871175918316242
C14orf21,2.7153210669923444,0.006715380015193189,0.0999858965022522,0.00874908665543489
SNURF,2.7123510527997294,0.006776190653771185,0.25784557183539114,0.008827566418150008
FAM161A,-2.7120952063288106,0.006781740288038152,-0.13452052998848796,0.00883404866454513
AHCTF1,2.7110647798273275,0.006803234480063225,0.09250229886305839,0.008861297799639073
C16orf81,-2.710225724315304,0.006818717508135945,-0.10906779309145453,0.008880713371068275
GINS3,-2.708928948056721,0.0068454759850884615,-0.10893804319472,0.00891480958660298
B4GALT3,2.7091579607797778,0.006847546593925797,0.10786455566184827,0.008916751937303407
MAP4K2,-2.7087516829470597,0.006848814700657502,-0.0981947854394658,0.008917649044061188
PRR11,2.7070460651511525,0.006887538669206828,0.2975555705310722,0.008967312099592215
GRIN2C,2.7071576708773395,0.006888347994206204,0.2562058966109433,0.008967607513891343
ARMCX6,-2.7065976572237553,0.0068950238995139825,-0.09703074117954014,0.008975539650052145
ASCC3,-2.7064693697313955,0.006895878257811374,-0.11016603932522706,0.008975892935626149
LOC100272146,-2.706272163616075,0.006901820658892038,-0.12493866274644816,0.008982868358830153
FRAT2,2.706311616369149,0.006908729413613864,0.10333529814567832,0.008991100226642944
LOC727896,-2.705734113134958,0.006912430396283325,-0.11265484609029919,0.008995156424237184
E2F5,2.7057241361532194,0.006920452398517626,0.16543102812981392,0.009004834410544739
SLAMF9,-2.704993236274847,0.0069275961217318445,-0.23323317482229022,0.0090133680485301
ANXA10,2.704948783208332,0.006928467404931941,0.12372572335384036,0.009013739977502079
EIF1AY,2.705175627471104,0.006967435380009055,0.1419804634681855,0.009063670373943851
ZNF425,2.702181682813157,0.006985675691687897,0.12521190191518716,0.009086630786932377
ILVBL,2.7005404917724185,0.007019302438583924,0.11560497543531412,0.00912959956469646
ZNF185,-2.699868724388425,0.007036764022022523,-0.16952185550315058,0.00915153776899069
TNNI3K,-2.6992167923236616,0.007048156263839781,-0.2583688175257066,0.009165579560332864
MTMR11,-2.699030361901949,0.0070509410895190005,-0.15097503315144767,0.009168426649381306
CCT5,2.698960828078948,0.007067661376696445,0.10169944240343298,0.009189392181810098
PPIH,-2.696725881399349,0.007106270258841979,-0.09535795526185176,0.009238811380173094
TTTY15,2.6975856558837403,0.0071300799863842565,0.1255289140453469,0.009268983582434852
AKAP1,-2.6946009805788926,0.007145402696961606,-0.11190751505402119,0.009288118642897244
RORB,-2.694314735795664,0.00715120904025945,-0.25155357818308577,0.009294881444612085
LOC651250,2.6940833816608194,0.007156245874226064,0.09352046205517794,0.009300643008817314
MFAP5,-2.692489608240758,0.007191199585710135,-0.27476426001607557,0.009345281905906394
C17orf108,2.692303523782573,0.00719779613028547,0.137386316601817,0.009353064985906438
ZNF671,2.6910368202607065,0.007221716699032107,0.18648608617204232,0.00938335628818543
C17orf63,2.690246371527237,0.007239215929440229,0.09038779374361283,0.00940529977770578
MFRP,-2.6894518176278677,0.007258008022120983,-0.18158015858350574,0.00942891912897374
SLITRK4,-2.688722773874421,0.00727110863994961,-0.23536278722201054,0.009445141291597414
TCEB3B,-2.6881900645750036,0.007299036081529887,-0.09092508097650048,0.009480619077721924
ADAM8,2.686942878399115,0.007313082952121565,0.21859189039368587,0.009498063113776106
CROCC,-2.6867633512962956,0.0073142960397342,-0.16137033162321934,0.009498837392357243
POLR2J,2.6867019261011555,0.007315544575323441,0.10175287819831169,0.009499657571582611
BCL7A,2.6832199689729084,0.007391102037237927,0.09374573867958347,0.009596963911903556
TIMP3,2.683258345059683,0.007393538024600209,0.19471632518857618,0.009599317393099707
CLPS,-2.6829241098088366,0.0074123154554897,-0.13774344959892215,0.009622885418901763
C6orf132,2.68181829340918,0.0074266719114256365,0.14104846851155806,0.009640710515152223
SLC7A5,-2.6817477832030807,0.0074354905551058635,-0.265270801178211,0.009651344467793371
SFTPD,-2.6798625034673265,0.007465642008272602,-0.2247511581269941,0.009689664503192552
ZNF846,-2.6794396603016715,0.007481366090579941,-0.10752659398709508,0.009709254357439258
SLC38A7,2.6787530218126125,0.0074914017250814835,0.11075158094389526,0.009721459111763978
TBR1,-2.6788920333593382,0.007492349017029751,-0.14769995760961685,0.009721869022013068
LRRC16B,2.676843873060493,0.007533604888320473,0.23246827732006325,0.009774577775804358
MDC1,-2.6767165842428042,0.007539396934770187,-0.0886574155996609,0.009781268503931292
TSGA10,2.6763199821088453,0.007544362187086802,0.1402732869937644,0.009786885550136954
TUBGCP4,2.6744119119966077,0.007586864325825912,0.09447313373621924,0.009841192082960536
ZNF331,-2.673293523729495,0.007614048081518593,-0.10449780656942131,0.009875621119631183
MAN2A1,2.6731591402077295,0.0076149724238584815,0.18874344362078332,0.009875988073631152
ENO3,2.67183138841707,0.007645118486052472,0.17595994217516608,0.0099142499224922
FUT1,2.669805086770018,0.00769184962786811,0.14983126725504725,0.009974011177386331
ANO2,-2.6692190113485954,0.007704394435468625,-0.265686429099369,0.009989436726139824
FAM49B,2.6687023819889113,0.007716254264448457,0.10880590856720929,0.010003971615839751
FAM186A,2.666230239339094,0.007773100613207556,0.14276937729614936,0.01007682328378856
MTHFD2,2.6655699980516148,0.0077996949536065854,0.12846217310493735,0.01011044815631256
CYP2C9,-2.66408657963734,0.007823318688314915,-0.11659737288319855,0.010140217008501115
DEPDC4,2.6628088141740767,0.007852123026145897,0.11885379339579538,0.010176695137505756
RGS9BP,-2.659928694526472,0.007918973286945429,-0.19536694256646525,0.010262472157149968
CNDP1,-2.658842177841538,0.00794711232603316,-0.16995402491250133,0.01029807174582836
LOC644165,-2.656762253495332,0.007993184290884938,-0.1846164827938539,0.010356901331882133
MACC1,-2.656500769588965,0.00799969869410268,-0.22117124519031073,0.010364469942199509
PGS1,-2.65655064903881,0.008000382113825453,-0.08820128258082782,0.010364483248344172
SPHAR,-2.656241230798151,0.008005547098472617,-0.10773772309296348,0.010370301924548452
MAGEC3,-2.6560703485922033,0.008009859888824812,-0.13019187191582848,0.010375015791052043
RFX2,-2.6531358515718626,0.008084812422070509,-0.171138000260866,0.010471219453450507
AUTS2,-2.6529302410466946,0.008098852193436912,-0.1419428126562483,0.01048852108859855
SATB2,2.6519605228304552,0.008107385317985036,0.18938273570139863,0.010498688960556399
SNORA53,-2.6506025653308734,0.008139518940676433,-0.12316684582943771,0.010539414105592048
CRYZ,2.6492871792018913,0.008175751405337689,0.11581422251691009,0.010585439319541238
ERP27,-2.6485211519911886,0.008189625316132246,-0.2786071199539135,0.010602510804043404
TPSB2,2.6480224900715488,0.008208323791701281,0.3222502201039035,0.010625824905063445
UNC93B1,2.6471151145813505,0.00822370355435221,0.12349848590248591,0.01064483931285086
KIAA0415,-2.6461484992181608,0.008249340425176265,-0.10458772200605537,0.010677126305181485
RCCD1,-2.645741185432607,0.008260667341926146,-0.11517788200256351,0.010690888044350415
MYT1L,-2.6446716400509067,0.008283187635144355,-0.15585258853068457,0.01071913262887188
CKLF,-2.6443422940864716,0.008290979869755195,-0.08752953903175609,0.010728314736920812
TBC1D5,-2.6443250837194676,0.008293189030435475,-0.08871269591964825,0.010730271554757564
COL6A4P2,-2.6432405466259095,0.00831757762013807,-0.18658545140323124,0.010760922831465076
DCAF8L2,2.6428056087549487,0.008330816638188888,0.13291361763874707,0.010777145335086063
ZBTB33,-2.641200376904419,0.008368816509820643,-0.09343654920545852,0.010825394253693056
MYO15B,-2.6399956202428916,0.008398666706537387,-0.20722312558422473,0.010863094025584353
SLC38A10,-2.637922104701654,0.008448704281277957,-0.103777189626312,0.010926896246857346
NPY6R,2.6377508580037814,0.008464641684430509,0.18409482565596447,0.010946588948024236
THBS4,-2.637339708222245,0.008471521192817851,-0.34336921099541584,0.010954565533368309
PTPLB,-2.6365707291175897,0.008482170486628308,-0.2178916110519422,0.010967415097633193
C14orf147,2.635827698670488,0.008502898892537447,0.11039423762525225,0.010993293664321025
TRIM74,-2.634284543084459,0.0085413666633655,-0.17503531336275224,0.011042100966905005
HEATR5A,2.6337137300777758,0.008554017425891288,0.11476430675420168,0.01105720105884223
SCYL2,2.6336632904919504,0.008554483276802536,0.10532996402251449,0.01105720105884223
LOC100132288,-2.6327240227958493,0.008578457510635918,-0.17322234081868793,0.011087258481596678
DKK2,-2.632494176455357,0.008588109082395155,-0.21026589313276123,0.011098801035893755
JOSD2,2.6322643391136213,0.008592669631557807,0.1579039808917173,0.01110376284658796
CCDC146,-2.6318706777282297,0.008599615323594637,-0.14473096508772265,0.011111805734926705
MMP24,2.6302293900269804,0.008641277361904523,0.13761849633703704,0.011164701480342699
RHO,2.6275434856000834,0.008709327147871425,0.10224136920936444,0.01125167898101832
MYSM1,-2.627477034696527,0.008711049924148033,-0.17252125279886066,0.011252960456590928
IFITM3,-2.6274521702419724,0.008711860617815516,-0.153016108888945,0.011253063584941735
C14orf39,-2.62673781356804,0.008733048516680813,-0.19423393784917642,0.011279485614573816
TAF13,-2.624989601438592,0.008774360495760927,-0.11789421479966489,0.011331893017382234
NCRNA00105,-2.6238520043777105,0.00880343408049781,-0.21059728592857407,0.011368487338541037
DCD,-2.621353975577642,0.008867770588199335,-0.47084450501075836,0.01145060917028725
PLEKHA5,-2.620995097415407,0.008880325278402946,-0.10648927740701808,0.011465858977909449
NDUFA4,2.6208576377430837,0.008881509954007513,0.08786217636573923,0.01146642703017388
NACA2,-2.6207233049404968,0.008885862852324419,-0.1668543961000859,0.011471084961619776
WWC3,-2.6202757331036612,0.008901443062850284,-0.1010560471511468,0.011489587995858464
LOC730668,2.620058603149472,0.00890168832906382,0.16431871698441203,0.011489587995858464
MUC13,-2.619675966654531,0.008912338257110866,-0.3104306754200985,0.01150236983610528
STIL,2.6178193742724742,0.008988933913605134,0.17930870687595135,0.011600252742249455
HIST1H3F,2.6160819937163526,0.009005941117246242,0.12242616084433022,0.011621226565725814
LOC84931,-2.6163352084881915,0.009007193671856914,-0.0901972560379122,0.011621868848200864
RANBP6,-2.6158194129678276,0.009011963392086675,-0.08808775189670648,0.011627048797382146
SLC27A3,2.614536934268338,0.009045667974609383,0.1250785754657482,0.011669555911609607
C20orf177,2.6142595417774936,0.009053439096866915,0.1369386719853951,0.011678602695581426
RPL23P8,-2.61157342728254,0.009123998368696451,-0.1485071411490999,0.011768635577014262
PECR,2.611073226654433,0.009144548335778779,0.14126890013260152,0.011794154022950734
ZNF428,2.6100019818730282,0.009166382428970164,0.12221617247451455,0.011821324253191526
PFN1,-2.608431169299734,0.009220831621178854,-0.09346493282755475,0.011890548113173435
CDH11,2.6078839657180826,0.009222422272210122,0.19926137149191803,0.011891603360289696
NCRNA00167,-2.607791250984563,0.00922491053274908,-0.11197046531597077,0.01189381573209995
DLEU2L,-2.6064051768450898,0.009263080621300875,-0.12461494967500775,0.01194154965635609
LRWD1,2.606742405041453,0.00926348438627766,0.1122453115149753,0.01194154965635609
TMEM107,2.6054874475909595,0.009296409294703023,0.10078839970869247,0.01198298986274947
LOC284551,2.6044448227460926,0.00931490539120262,0.1600959245451189,0.012005826076372572
SIGLEC5,-2.6038463491645705,0.00933379008963081,-0.18002626736375849,0.0120291592876911
EPS8L3,2.602523523116176,0.009369922676681625,0.15312525869002802,0.012074715387752509
UBQLN4,2.6020664702730296,0.009388771806211954,0.09159888100257696,0.012097993095677082
NPIP,-2.5993639872062517,0.009453459721209288,-0.1102076514640995,0.012180327977193255
PMM1,-2.5983862606479873,0.00948142666698621,-0.09424713484489722,0.012215339836966503
PIGL,-2.597241536170856,0.009511849960470954,-0.11370549118496154,0.012253510194224505
HINT1,2.5969987871902966,0.009518694967278472,0.0867478022217103,0.012261302301613538
ZNF37A,2.5958367848278314,0.009550182197300609,0.096883864481212,0.012300832800053329
C22orf30,2.595596431025951,0.009557383255239277,0.08733093845786044,0.012309078208357938
RNF152,2.5944771388292933,0.00958808948449445,0.15970266842024206,0.012347592321241307
UNC5CL,2.59353602438188,0.00961581988003067,0.19479764842068725,0.012382268018134331
ZNF135,-2.5930758002787564,0.009634638209654784,-0.19257790917588746,0.012405462829407486
LOC90246,2.59165901045833,0.009666574565417444,0.2809818036564504,0.01244554298718391
DEAF1,2.5913684497631913,0.009674366010966436,0.1021892947979346,0.01245453289890052
PFKL,-2.590743327207238,0.009693276923349585,-0.10078908284602228,0.0124778350295806
ITGBL1,2.589906992857685,0.00971607488317726,0.21613996978325645,0.012506136513649915
VPS13A,-2.589508961374365,0.009728266956969427,-0.1250412338862148,0.012520782942109693
GPX1,-2.589345933619904,0.009731803537744594,-0.10952693691440984,0.012524287785912197
ENY2,2.5893493642264382,0.009735568628274295,0.10736921697353452,0.012528086098582476
LOC90784,2.5871660075790723,0.009793684126273173,0.11531990065433817,0.012601818025424373
DCLK1,2.5869679239020433,0.00979890850972705,0.2798448425034188,0.012607486782340386
RTN4IP1,-2.58635508619427,0.0098155899270481,-0.10360695908784034,0.012627862511784237
ZNF420,2.5863484907535392,0.009816385425962559,0.11141428718941881,0.012627862511784237
LOC100240734,2.5862902950182676,0.009819393993379895,0.1291983032977534,0.012630677470014224
NUDT13,2.586082552129659,0.009823604227882234,0.12418659105236873,0.012635037532094457
MPV17L2,2.5847120700432327,0.00986529935369431,0.09094484413381387,0.012687605592117549
SECISBP2L,-2.584516807122872,0.009868132579868434,-0.12246728495033565,0.01269018937043634
EIF3IP1,2.583287464152574,0.009902907655666888,0.09783039010021499,0.012733845763679894
HYDIN,-2.5829315427732853,0.009913278767305505,-0.24604562944284147,0.012746117175799822
BCKDHB,-2.5827540499398394,0.009918779058874611,-0.10355071520184467,0.012752124346149998
TMEM215,2.581793707302729,0.009947610257128703,0.28706223669050646,0.01278812349745434
OLFML3,-2.581527285649641,0.009954885240388215,-0.16194978533074966,0.012796407417453443
ASB5,-2.5809208479960692,0.009975658434420304,-0.1396924447294618,0.012822039645610602
CARD10,2.5801917137428774,0.010002161226679998,0.15765622160387593,0.012855031419632049
CALB1,-2.579565150827696,0.01001135808512955,-0.1449568416990935,0.012865777517464294
TET2,-2.5789114036998266,0.0100287165150205,-0.09913669865871455,0.012887009529441716
AVIL,2.578605058001271,0.010037250363616615,0.1588964223603817,0.012896899261337313
ZNF137,2.577628214279886,0.010065835075169999,0.09744838046999504,0.012932548619191627
KIAA1147,-2.5771168199241625,0.010080251805999646,-0.10280935142715464,0.012949990576301756
LOC648691,-2.575882126168843,0.010119378928709755,-0.15353300417382237,0.012999172147951285
PAX7,2.5755020855800446,0.01012715453775167,0.3918230717810469,0.013008075283036828
GPATCH4,2.5753141243171074,0.010133114782939254,0.09595094889241906,0.013014645338081055
CHRNA10,-2.5719644216100583,0.010230647098810853,-0.13440292113214936,0.013138816697004814
CSN1S2A,-2.576209036961949,0.010231803009462378,-0.10307808254168388,0.013139205249098602
MMP21,-2.5709334454225035,0.010265505270758493,-0.09979954674898317,0.013181384759725504
RPS5,-2.570153741007183,0.010284138237993474,-0.10227084193824254,0.013203794033840553
PIM3,-2.5701335799695215,0.010284672458780916,-0.1153957044411964,0.013203794033840553
GAGE12D,2.5699483523869153,0.010295576797552315,0.22566794037086146,0.013216691341663582
BRCA2,2.567993690270051,0.010352337267859923,0.18736512304080577,0.01328844826287947
PHRF1,2.5664978455645153,0.010392397728629613,0.08681797352231158,0.013337961843476102
CSNK1A1L,2.566500015261325,0.01039264325752957,0.1056272260385609,0.013337961843476102
HIST1H3A,-2.565776301060286,0.010422389028120281,-0.11143027760265978,0.013375022825968325
MNS1,2.564687555261888,0.010446833419218265,0.1589987804612898,0.013405274952554681
RD3,2.563553366520546,0.010487724722062568,0.15875957533531948,0.013456624795466447
FCGR1A,2.56345461668276,0.010498625993877748,0.19001845775092185,0.013469489578179793
NTSR2,-2.561546116111534,0.010545802412260148,-0.1690969038716551,0.013528888497047949
PHACTR3,-2.5606206003441168,0.010569071905500374,-0.18125266515945437,0.01355761060809708
RPL36AL,2.560187295435725,0.010582496504523808,0.08968683887306916,0.013573700323238343
ARL5C,-2.560008739639432,0.010587369736856627,-0.08474288819808262,0.013578819811610287
LYST,-2.5596221418696663,0.010599566441083749,-0.13234084585118566,0.013593330375925911
ANKRD10,-2.5594617027339477,0.010604765082760781,-0.09689797884828444,0.013598864660553656
RUNDC2C,-2.559229512974899,0.010611642718578564,-0.15270606997674108,0.013606550877577794
MXD4,-2.558836329369762,0.010625388646915417,-0.10601182528641395,0.013623041801695119
OR2C1,2.558697829292294,0.010627261720017718,0.1118154436860076,0.013624308801258351
TTBK2,-2.5584097672921438,0.010640421721155972,-0.18130716777896527,0.01364004439602352
GRIK2,2.557147850397733,0.01067450448528158,0.20671600997804385,0.01368259620045625
STRN,-2.5543590598295696,0.010759865717177096,-0.1680018314819307,0.013790864267658015
WDR63,2.553936993907113,0.010775185360434768,0.21578513673615518,0.013809349841402873
IKZF5,2.5536997812521016,0.010787120154008773,0.08658115095325769,0.01382349471587791
SEMA3E,-2.551658048154175,0.010843732556021784,-0.3511881660181251,0.013894885999090164
KRT38,-2.5517570049920058,0.010853528285707063,-0.11707470489771932,0.013906280686946132
RFWD3,-2.5509527877190434,0.010869908796916619,-0.09978174170126763,0.01392610964770554
HERC3,-2.5503433344398885,0.010885799570771248,-0.13198394926197743,0.013945307928377145
CCDC138,-2.549763111926017,0.010909518091729794,-0.1337602916240943,0.013974529954938739
IQGAP1,-2.5486968420022316,0.010935068774371412,-0.09312328101562883,0.014006093829048882
RNF5P1,2.5485774638822445,0.010938958970318031,0.09751909578051432,0.014009911101812239
RPL13P5,-2.5482387539336973,0.010949377448083867,-0.10901068726766772,0.014022088045258861
PQLC3,2.5477333996398284,0.01096707158524259,0.11226481543879707,0.01404357960728378
SDR9C7,-2.5460556838556605,0.011052589051881901,-0.10043322699506496,0.014151909657532278
MYLPF,-2.5447616160109017,0.011065696579620832,-0.16037709995434868,0.014167514571463658
BOLL,-2.5447554724857797,0.01107959086677896,-0.08992504239038263,0.01418412410208661
XKRX,2.5441257182674692,0.011081486087262756,0.16761848275037083,0.014185370908345913
KLF3,-2.5428649216336896,0.011118770233445478,-0.08128390524119311,0.014231914979163691
ARX,2.54184986807336,0.011153225285500274,0.32630000706506657,0.014274830400735471
TAS2R14,-2.5411439837943215,0.011172858225264315,-0.12335459881306976,0.01429876968617693
OGFR,2.5411146050535818,0.01117437768235188,0.1257977723310475,0.014299525696074792
SLC3A2,2.5405398988456724,0.011192571666606732,0.08952189354578266,0.014321617713848904
MGC70857,2.540226163624213,0.011202091282963804,0.12678110638899653,0.014332607568871007
LOC100130238,-2.539643602854318,0.011221020486355678,-0.15282964229038531,0.014355633770537465
ST7OT3,-2.5389769505637716,0.011242976318111487,-0.10913051944522767,0.014382527946989247
MYBPH,-2.5386549938476266,0.01125434282641064,-0.18030858513945325,0.014395872434846276
SCARNA2,-2.5373650872346274,0.011294428754443584,-0.15691027477663466,0.014445947793002812
HSPB11,2.5370628898544196,0.011303308200881245,0.08958134442728038,0.014456104025996223
RNLS,-2.5362538886367076,0.011329355146676406,-0.14978066781157207,0.014488212723702378
C17orf56,-2.5351536552965754,0.01136469867493551,-0.10197871839744188,0.014532203761978411
SST,-2.535289294940721,0.011367746629769733,-0.1314263771439751,0.0145348941088328
RNASE2,-2.5351326834658123,0.01137556242084781,-0.17069777178756773,0.014543679697234387
GNRHR,2.5345160155390114,0.011385529321925141,0.14584369687615695,0.014555213796884873
SLC3A1,-2.534508284046122,0.011386809976721389,-0.16469135888350417,0.014555642441808153
LOC339674,-2.5343063896959226,0.0114065565216359,-0.18351438881763493,0.01457967381401527
TMEM155,-2.533820481180742,0.011422754132371198,-0.14691430892806845,0.01459916538359088
C2,-2.532814104257618,0.01144080756932743,-0.17398341829526842,0.014621025410436124
ACE,-2.5327957916704937,0.011445735797987383,-0.13707597878306288,0.014626109559433293
LOC285696,2.5316459283725874,0.01148436053397502,0.11714716201821662,0.014674248891420195
AP1S3,2.531926845976316,0.011488242634477347,0.13525096302253825,0.01467799119102545
PTMA,-2.529962487289187,0.011544255191556196,-0.08351004162954112,0.01474833199339452
SFTA3,-2.52953901874328,0.01159308726877282,-0.10986916371383235,0.014809488482311051
CENPB,2.5277845900107194,0.011605070380921362,0.0844488924154021,0.01482356633939325
SPAG16,-2.528095296630195,0.011621823686017205,-0.19813096073998437,0.014843734491381743
SERINC1,2.5270074063708736,0.011638929887666726,0.1014216076824539,0.014864349990080008
TCEAL5,-2.526846513711179,0.011651580189071012,-0.19454050835851255,0.014879271806512929
KRT32,2.526271002709019,0.011654685148347346,0.25240884545988385,0.014882002589907455
COBL,-2.5260907651080515,0.01166134110304473,-0.21620983076455502,0.01488926685161122
FBXL15,2.5222139228763094,0.011790804619409054,0.1455076085302398,0.015053318302242222
NOS1AP,2.5194784236980623,0.01188094846643718,0.24017398752201746,0.015167147296056152
INTS1,-2.5171354074150543,0.011960254145731103,-0.08654641475185265,0.015267122623264948
BAAT,-2.5164201797747623,0.011983737712127381,-0.11375067552879148,0.01529583101663146
LSM7,-2.5162628011672656,0.011994902551194599,-0.12961188235038357,0.01530881254813853
MRS2P2,-2.514723935770577,0.012041187928249465,-0.12206572737549126,0.015366611730729965
NANOS3,-2.5138130032539463,0.01207216571517173,-0.16656619856089927,0.015404867853182425
YIF1B,2.5132212943966894,0.012105015432369628,0.10815879002631235,0.015445506141724966
GSTT2,2.511596251290789,0.012147929761969005,0.2551444310993336,0.015498978666310639
AGAP8,-2.511530706508354,0.012150420455255261,-0.15410529336318035,0.015500871965329791
DSCR8,2.511402181193336,0.01215697028268642,0.21943333079715666,0.015507942952984494
KBTBD3,2.510224121180563,0.012201116534527968,0.10409679680877204,0.015562968377278365
