gene,t_stat,p_value,log2FC,p_adj
ASB4,2.1048913599019516,0.03600268942260278,0.13571443797441918,0.04420521603188317
SLC38A8,2.1062987212017417,0.03610845371460593,0.14493596322484492,0.04433154149141117
GNAL,-2.1029571509434026,0.03613480317716372,-0.23280496689889496,0.044360354370817236
C1orf26,-2.10392100899801,0.03618953743206717,-0.10133823870922498,0.04442400604652302
SLC4A2,2.1032868695804496,0.0362110254952253,0.10051460781254562,0.04444683988759438
ADK,2.1038965357823076,0.0362594349011036,0.10821961197184216,0.044502711771406314
CCDC42B,2.101510135629173,0.03627404718448363,0.2072048672489717,0.0445170974413753
USP26,2.1027628991655565,0.03629254369244735,0.13572072978406302,0.04453624732865322
SPRR2B,2.103926261502692,0.036360622387801605,0.15493426397698518,0.04461623389424461
KRT36,2.1012798916703512,0.03639408222572369,0.11371714152022594,0.0446537320925546
LOC642597,-2.098174656702811,0.036397380177614215,-0.07598222505285793,0.0446542201270698
MAP7,-2.1008535581008054,0.03644447880127218,-0.14825133444247385,0.04470844076991378
C20orf202,2.0999830929286287,0.036458301356748296,0.13602986464940736,0.04472183444788508
PPP3CA,-2.0983098121216317,0.03649151948825249,-0.11308437575820207,0.04475901581778249
GPR17,-2.098870153878261,0.03655562064339139,-0.23028093393643267,0.04483406810947087
UBQLNL,-2.0981641573672305,0.03668217679916297,-0.19041552892447466,0.044985701009694325
SHISA3,2.0970914921575856,0.0367639774718913,0.27465165678832637,0.04508242761506135
ITGA9,2.0971973576173037,0.0367698881380479,0.23874399760840692,0.045086084865933226
MRM1,-2.0957689405272597,0.036805402973922346,-0.13667377560570682,0.04512603834921822
SLC23A2,2.094669719474977,0.036863237817845985,0.10652401823161206,0.04518898532876347
GSG1,-2.0955446595458453,0.03686462518702767,-0.0980549573671623,0.04518898532876347
CYP2A13,-2.0933675645663095,0.036865548140196006,-0.16406753838688415,0.04518898532876347
BTBD2,-2.0957260929772974,0.03691353889625262,-0.10168095299991187,0.04524420939226251
ARHGAP33,2.0935420128244147,0.03699437329198102,0.1598297494021006,0.04533967727267625
C21orf82,2.092954885767633,0.037065299323338186,0.16480490537589665,0.045422987399032
FCGR2C,2.0936387746265512,0.03708800175609817,0.196156054382854,0.045447191646529536
EVI5L,-2.0937475668793675,0.037094884488478676,-0.11126525423729205,0.04545200831363251
IL2,2.091558458888994,0.037223701170436135,0.1164123435929435,0.04560621683147968
KRTAP3-1,-2.0913478676059865,0.03724776998900952,-0.16095388981317804,0.04563207467542804
RPL34,-2.0911226619464505,0.0373069183693018,-0.12673089494299639,0.045700900798165314
SAPS2,-2.0902182230657926,0.03735139788197552,-0.09114048733145985,0.04575174806593294
APCDD1,2.085795001356473,0.03772528522980196,0.21760781428719866,0.046206046987770324
TSSK6,-2.08571025312484,0.037733489890014044,-0.1429273985303814,0.04621241996790855
CEMP1,-2.0857047119632774,0.03776081519564491,-0.14220579529304445,0.04624220723513439
AP3B2,2.0821944948920836,0.03800110525831096,0.3231571479324682,0.04653276742979274
TMEM231,2.0832453687011574,0.03805137459640682,0.15892750337942552,0.046590617468061694
